epoch,accuracy,loss,val_accuracy,val_loss
0,0.8041706681251526,0.5749840140342712,0.8248553276062012,0.41295188665390015
1,0.8259401917457581,0.4259282946586609,0.8429604768753052,0.3750157058238983
2,0.8332368731498718,0.3992821276187897,0.8484088778495789,0.3595709204673767
3,0.8378415107727051,0.3853531777858734,0.8491079807281494,0.35962265729904175
4,0.8415943384170532,0.3757432699203491,0.8520491719245911,0.3482273519039154
5,0.8444149494171143,0.36798977851867676,0.8500964045524597,0.34649544954299927
6,0.8461507558822632,0.36095738410949707,0.8560270071029663,0.33499875664711
7,0.8478222489356995,0.3564702868461609,0.8557618260383606,0.33167240023612976
8,0.8506830334663391,0.35248228907585144,0.858654797077179,0.3336765766143799
9,0.8520733118057251,0.3490474224090576,0.855351984500885,0.3337317705154419
10,0.8525554537773132,0.344679594039917,0.859595000743866,0.33057913184165955
11,0.8535197973251343,0.3436937928199768,0.8596673011779785,0.32829010486602783
12,0.8544600009918213,0.34039202332496643,0.8595708608627319,0.3279905319213867
13,0.8564368486404419,0.3371715247631073,0.8588235378265381,0.32821422815322876
14,0.8568466901779175,0.3349749445915222,0.8613789677619934,0.32151028513908386
15,0.8576663732528687,0.33245861530303955,0.8623673915863037,0.3217233419418335
16,0.8573207855224609,0.3314962089061737,0.8626084923744202,0.3200486898422241
17,0.8578511476516724,0.33043718338012695,0.8636209964752197,0.32014670968055725
18,0.8592494130134583,0.32755956053733826,0.8641996383666992,0.31628143787384033
19,0.8613387942314148,0.32549169659614563,0.8628013730049133,0.31809261441230774
20,0.8603101968765259,0.32431310415267944,0.8649469614028931,0.31567826867103577
21,0.8610173463821411,0.3224759101867676,0.862415611743927,0.32390081882476807
22,0.8610575199127197,0.3215625584125519,0.8647300004959106,0.31815305352211
23,0.8604869842529297,0.31989768147468567,0.8629459738731384,0.31672319769859314
24,0.8613468408584595,0.31965696811676025,0.8641272783279419,0.31681394577026367
25,0.863098680973053,0.3165852725505829,0.8634763956069946,0.3172251284122467
26,0.8631067276000977,0.3147035241127014,0.8647782206535339,0.31681081652641296
27,0.8653648495674133,0.31371766328811646,0.8632593750953674,0.31436797976493835
28,0.8639987111091614,0.3130674362182617,0.8638862371444702,0.31719970703125
29,0.8647540807723999,0.3119494616985321,0.8640790581703186,0.31572195887565613
30,0.8657746911048889,0.31036821007728577,0.8653085827827454,0.3131048083305359
31,0.8658550381660461,0.30934938788414,0.8637174367904663,0.3154442012310028
32,0.8645772933959961,0.31019845604896545,0.8649951815605164,0.3188644051551819
33,0.8668273687362671,0.30721473693847656,0.8676711916923523,0.3125143349170685
34,0.8672211766242981,0.30592080950737,0.8668032884597778,0.3145875036716461
35,0.8679202795028687,0.305080771446228,0.8664175271987915,0.3143938481807709
36,0.8679684996604919,0.3055990934371948,0.8653568029403687,0.313461571931839
37,0.8667148947715759,0.3042641878128052,0.8641514182090759,0.3146240711212158
38,0.8687319159507751,0.30243027210235596,0.8668273687362671,0.3155112564563751
39,0.8683381676673889,0.3032826781272888,0.8658148646354675,0.3129141628742218
40,0.868932843208313,0.30136048793792725,0.8687560558319092,0.31154099106788635
41,0.8691738843917847,0.29862767457962036,0.8637897968292236,0.317229688167572
42,0.8698971271514893,0.2989826798439026,0.8672131299972534,0.31197303533554077
43,0.8710061311721802,0.2979932427406311,0.8673095703125,0.3114810585975647
44,0.8712632656097412,0.29717105627059937,0.8674541711807251,0.31209611892700195
45,0.8714561462402344,0.2951507270336151,0.8664657473564148,0.3126443326473236
46,0.8690935373306274,0.29753246903419495,0.8667309284210205,0.31275609135627747
47,0.8707329034805298,0.2951846718788147,0.8664416670799255,0.3116843104362488
48,0.8699855208396912,0.2952963411808014,0.8686354756355286,0.3108808398246765
49,0.8719221949577332,0.2933948040008545,0.8676470518112183,0.3116491734981537
50,0.8727177977561951,0.2921837866306305,0.8670202493667603,0.31428027153015137
51,0.8723641633987427,0.2926377058029175,0.8676711916923523,0.314446359872818
52,0.8716329336166382,0.2919774651527405,0.86916583776474,0.3146530091762543
53,0.8731034994125366,0.2894730865955353,0.8671407699584961,0.3133474290370941
54,0.8738106489181519,0.2889326512813568,0.8662970066070557,0.3151901066303253
55,0.8731517195701599,0.2873023450374603,0.8650674819946289,0.31641584634780884
56,0.8725249171257019,0.28866565227508545,0.8688283562660217,0.31406131386756897
57,0.87371426820755,0.28706610202789307,0.8668032884597778,0.3186813294887543
58,0.8735776543617249,0.28709858655929565,0.866682767868042,0.31495368480682373
59,0.8791626691818237,0.27542001008987427,0.8703712821006775,0.31014347076416016
60,0.8813243508338928,0.2703084647655487,0.8694069385528564,0.31074780225753784
61,0.8823690414428711,0.2685059607028961,0.8691417574882507,0.31181854009628296
62,0.8808984160423279,0.2683783769607544,0.8669238090515137,0.3139549195766449
63,0.8825136423110962,0.2662018835544586,0.86916583776474,0.31467482447624207
64,0.8830440640449524,0.26562565565109253,0.868852436542511,0.3151923716068268
65,0.8836145997047424,0.26464322209358215,0.869503378868103,0.3143792748451233
66,0.8827386498451233,0.2641630172729492,0.8683462142944336,0.3163882791996002
67,0.883654773235321,0.26314830780029297,0.8676952719688416,0.3164072334766388
68,0.8832368850708008,0.2623507082462311,0.8677917122840881,0.3155827820301056
69,0.8837994337081909,0.26104429364204407,0.8697444796562195,0.3157210648059845
70,0.887327253818512,0.25407442450523376,0.8697203397750854,0.3157309591770172
71,0.8887013792991638,0.2511977553367615,0.8703230619430542,0.3186332881450653
72,0.8884281516075134,0.2514100968837738,0.8698650002479553,0.31641289591789246
73,0.8887174725532532,0.251322865486145,0.8696238994598389,0.3183119595050812
74,0.8906701803207397,0.24829334020614624,0.8685872554779053,0.3223237991333008
75,0.8890790939331055,0.24987690150737762,0.8706605434417725,0.317027747631073
76,0.8897621631622314,0.24779067933559418,0.869816780090332,0.3177282214164734
77,0.890123724937439,0.2476300448179245,0.8692622780799866,0.32139840722084045
78,0.8892799615859985,0.24781133234500885,0.870130181312561,0.32213830947875977
79,0.8902362585067749,0.24580754339694977,0.8697203397750854,0.32055020332336426
80,0.8921568393707275,0.24243837594985962,0.8706846833229065,0.32220202684402466
81,0.8924140334129333,0.24186886847019196,0.8705158829689026,0.3222997188568115
82,0.8931292295455933,0.24199339747428894,0.8695274591445923,0.321178138256073
83,0.8931131362915039,0.24086706340312958,0.8695274591445923,0.32227256894111633
84,0.8923658132553101,0.24111492931842804,0.8699132204055786,0.3223711848258972
85,0.8942703604698181,0.23865467309951782,0.8701061010360718,0.3225224018096924
86,0.8940855264663696,0.2393202930688858,0.8686113953590393,0.32400062680244446
87,0.8939971327781677,0.23891615867614746,0.869479238986969,0.3246307075023651
88,0.8934667110443115,0.23972181975841522,0.8698890805244446,0.3256482481956482
89,0.8934184908866882,0.23991309106349945,0.8693828582763672,0.3252445161342621
90,0.8945033550262451,0.2361394762992859,0.8704195022583008,0.32564735412597656
91,0.8955801725387573,0.2364446222782135,0.869816780090332,0.3265627324581146
92,0.8940373063087463,0.2365843951702118,0.8699855208396912,0.32514360547065735
93,0.8951703906059265,0.235581174492836,0.8695998191833496,0.32752519845962524
94,0.8951703906059265,0.23498386144638062,0.8701061010360718,0.32640066742897034
95,0.8960864543914795,0.23470772802829742,0.8696962594985962,0.32561448216438293
96,0.895331084728241,0.2352503389120102,0.8696962594985962,0.3263196349143982
97,0.8960382342338562,0.23442280292510986,0.8696238994598389,0.32746660709381104
98,0.8955721855163574,0.23405595123767853,0.8700578808784485,0.3288908004760742
99,0.8963436484336853,0.2339080423116684,0.869816780090332,0.32963573932647705
100,0.8961105942726135,0.23325549066066742,0.8696480393409729,0.3283141553401947
101,0.8966168165206909,0.2333059459924698,0.8702266216278076,0.3282930850982666
102,0.896239161491394,0.23153316974639893,0.8697203397750854,0.32915374636650085
103,0.89692223072052,0.2319362312555313,0.8699855208396912,0.328726589679718
104,0.8963195085525513,0.2328045517206192,0.8692864179611206,0.3289606273174286
105,0.8967052102088928,0.2313883900642395,0.8702748417854309,0.32856544852256775
106,0.8964320421218872,0.23262138664722443,0.8695274591445923,0.32950127124786377
107,0.8967293500900269,0.23290307819843292,0.8697685599327087,0.32868215441703796
108,0.8963757753372192,0.23287296295166016,0.8695998191833496,0.32909801602363586
109,0.8964400291442871,0.23128154873847961,0.8698650002479553,0.32984548807144165
110,0.8970668315887451,0.2311559021472931,0.8700578808784485,0.32933053374290466
111,0.8971874117851257,0.23127666115760803,0.869816780090332,0.33025655150413513
112,0.8976776003837585,0.23100905120372772,0.8696962594985962,0.3298657536506653
113,0.8981115221977234,0.22986115515232086,0.8699614405632019,0.3300820291042328
114,0.8981838822364807,0.23018743097782135,0.8696480393409729,0.32994815707206726
115,0.8976776003837585,0.23111259937286377,0.8694069385528564,0.3299485445022583
116,0.8976213335990906,0.23000088334083557,0.8697203397750854,0.3301137387752533
117,0.8969945311546326,0.23143401741981506,0.8696721196174622,0.3302575945854187
118,0.8971311450004578,0.23096556961536407,0.8694069385528564,0.3303511440753937
119,0.8977016806602478,0.2308267056941986,0.8696962594985962,0.3297519087791443
120,0.8967213034629822,0.23062610626220703,0.8695998191833496,0.3300345242023468
121,0.8973963260650635,0.23010848462581635,0.8697203397750854,0.3298802077770233
122,0.8969704508781433,0.23151151835918427,0.8698408603668213,0.3297301232814789
123,0.8980874419212341,0.23141057789325714,0.8697444796562195,0.3300516605377197
124,0.8976695537567139,0.23015405237674713,0.8696721196174622,0.330157995223999
125,0.8980553150177002,0.23108194768428802,0.8698890805244446,0.3299909830093384
126,0.8978463411331177,0.229461669921875,0.8697685599327087,0.3300052285194397
127,0.8976695537567139,0.22993798553943634,0.8696238994598389,0.3299211263656616
128,0.8970507979393005,0.23053668439388275,0.8696962594985962,0.3306884467601776
129,0.8974847197532654,0.230160191655159,0.869503378868103,0.33060353994369507
130,0.8975088596343994,0.2311529815196991,0.8695998191833496,0.330674946308136
131,0.8972034454345703,0.23049286007881165,0.8696721196174622,0.33060088753700256
132,0.8974204659461975,0.22983095049858093,0.8697203397750854,0.33083468675613403
133,0.8976454734802246,0.23089227080345154,0.869503378868103,0.3306609094142914
134,0.8969945311546326,0.2303953766822815,0.8697444796562195,0.3309761583805084
135,0.8980231285095215,0.23019160330295563,0.8697926998138428,0.33086642622947693
136,0.8979266881942749,0.22962582111358643,0.8696962594985962,0.33092257380485535
137,0.8973481059074402,0.23068954050540924,0.8697203397750854,0.3308393657207489
138,0.8977579474449158,0.22955384850502014,0.8696721196174622,0.33091235160827637
139,0.8981195688247681,0.22950929403305054,0.869503378868103,0.3309064507484436
140,0.8969704508781433,0.22902429103851318,0.8695515990257263,0.3309561014175415
141,0.8977659940719604,0.22964896261692047,0.8696238994598389,0.3309425413608551
142,0.897894561290741,0.23042839765548706,0.8695998191833496,0.33083832263946533
143,0.8981115221977234,0.22993971407413483,0.8696480393409729,0.3309342861175537
144,0.8977900743484497,0.2296246886253357,0.8696480393409729,0.3309239447116852
145,0.8970427513122559,0.2302636057138443,0.8695998191833496,0.3309336006641388
146,0.8977258205413818,0.22974352538585663,0.8696238994598389,0.33096179366111755
147,0.8971070647239685,0.2292395830154419,0.8696962594985962,0.33095282316207886
148,0.8982240557670593,0.2297825962305069,0.8696721196174622,0.33100828528404236
149,0.8984490633010864,0.22832418978214264,0.8697444796562195,0.330936461687088
150,0.8986901044845581,0.22897595167160034,0.8696238994598389,0.33097022771835327
151,0.8972516655921936,0.23095278441905975,0.8696480393409729,0.3309173285961151
152,0.8980633020401001,0.23003223538398743,0.8695998191833496,0.3309447467327118
153,0.8970829248428345,0.22926385700702667,0.8694310784339905,0.3310123682022095
154,0.8981677889823914,0.2304208129644394,0.869479238986969,0.33099669218063354
155,0.8974445462226868,0.2296823114156723,0.8695515990257263,0.3309588134288788
156,0.8990678191184998,0.22845782339572906,0.8695274591445923,0.331000417470932
157,0.8979427814483643,0.22986701130867004,0.8696238994598389,0.3310181498527527
158,0.897894561290741,0.23002684116363525,0.869503378868103,0.3310253322124481
159,0.8984329700469971,0.22920383512973785,0.8695756793022156,0.3310377299785614
160,0.8972758054733276,0.2300652712583542,0.869479238986969,0.3310520648956299
161,0.8972918391227722,0.22913549840450287,0.869503378868103,0.33105239272117615
162,0.89820796251297,0.22940793633460999,0.869479238986969,0.3310823440551758
163,0.8983606696128845,0.2297656536102295,0.869503378868103,0.33109650015830994
164,0.8971230983734131,0.23156322538852692,0.8695515990257263,0.3310408294200897
165,0.8978463411331177,0.2291426807641983,0.8695515990257263,0.33100923895835876
166,0.8983927965164185,0.22960029542446136,0.8695756793022156,0.33103591203689575
167,0.8980472683906555,0.229762002825737,0.8696238994598389,0.3310578167438507
168,0.8979026079177856,0.2305373102426529,0.8696721196174622,0.3310379385948181
169,0.8985294103622437,0.229770228266716,0.8696480393409729,0.3310382068157196
170,0.8980472683906555,0.22975000739097595,0.8696721196174622,0.33096665143966675
171,0.8983044028282166,0.2297854870557785,0.8696721196174622,0.33103880286216736
172,0.8978543877601624,0.22934690117835999,0.8697203397750854,0.331063449382782
173,0.897549033164978,0.22974298894405365,0.8696721196174622,0.3311026096343994
174,0.8976615071296692,0.22956791520118713,0.8696238994598389,0.3311104476451874
175,0.8989071249961853,0.22849386930465698,0.8695998191833496,0.33112969994544983
176,0.8980633020401001,0.2279609739780426,0.8696721196174622,0.3311630189418793
177,0.8979829549789429,0.22961081564426422,0.8695274591445923,0.3310975730419159
178,0.8982722759246826,0.22900386154651642,0.8696480393409729,0.3310699164867401
179,0.8977820873260498,0.23034238815307617,0.8697203397750854,0.33107084035873413
180,0.8983847498893738,0.22991076111793518,0.8696238994598389,0.3310377895832062
181,0.8983284831047058,0.22958607971668243,0.8696238994598389,0.3310492932796478
182,0.8981115221977234,0.22955210506916046,0.8696238994598389,0.3311024308204651
183,0.8988829851150513,0.228276327252388,0.869503378868103,0.33113276958465576
184,0.8976293802261353,0.22993433475494385,0.8695274591445923,0.3311239778995514
185,0.8970025777816772,0.22958426177501678,0.8695756793022156,0.3311738073825836
186,0.897894561290741,0.23022405803203583,0.8696238994598389,0.33114105463027954
187,0.8988990783691406,0.22819507122039795,0.8695274591445923,0.331165075302124
188,0.8970990180969238,0.22985562682151794,0.8695274591445923,0.3311786949634552
189,0.8983284831047058,0.2284867912530899,0.8695756793022156,0.33113476634025574
190,0.8981437087059021,0.22933438420295715,0.8695998191833496,0.33120086789131165
191,0.8980713486671448,0.22924111783504486,0.8696238994598389,0.3312135636806488
192,0.8980070948600769,0.22901558876037598,0.8695998191833496,0.33119162917137146
193,0.8982883095741272,0.23005862534046173,0.8696238994598389,0.33120909333229065
